ocd_id,fips,name,results_name
ocd-division/country:us/state:oh/county:williams/place:superior,,Superior township,
ocd-division/country:us/state:oh/county:wood,39173,Wood County,Wood
ocd-division/country:us/state:oh/county:wood/place:bloom,,Bloom township,
ocd-division/country:us/state:oh/county:wood/place:center,,Center township,
ocd-division/country:us/state:oh/county:wood/place:freedom,,Freedom township,
ocd-division/country:us/state:oh/county:wood/place:grand_rapids,,Grand Rapids township,
ocd-division/country:us/state:oh/county:wood/place:henry,,Henry township,
ocd-division/country:us/state:oh/county:wood/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:wood/place:lake,,Lake township,
ocd-division/country:us/state:oh/county:wood/place:liberty,,Liberty township,
ocd-division/country:us/state:oh/county:wood/place:middleton,,Middleton township,
ocd-division/country:us/state:oh/county:wood/place:milton,,Milton township,
ocd-division/country:us/state:oh/county:wood/place:montgomery,,Montgomery township,
ocd-division/country:us/state:oh/county:wood/place:perry,,Perry township,
ocd-division/country:us/state:oh/county:wood/place:perrysburg,,Perrysburg township,
ocd-division/country:us/state:oh/county:wood/place:plain,,Plain township,
ocd-division/country:us/state:oh/county:wood/place:portage,,Portage township,
ocd-division/country:us/state:oh/county:wood/place:troy,,Troy township,
ocd-division/country:us/state:oh/county:wood/place:washington,,Washington township,
ocd-division/country:us/state:oh/county:wood/place:webster,,Webster township,
ocd-division/country:us/state:oh/county:wood/place:weston,,Weston township,
ocd-division/country:us/state:oh/county:wyandot,39175,Wyandot County,Wyandot
ocd-division/country:us/state:oh/county:wyandot/place:antrim,,Antrim township,
ocd-division/country:us/state:oh/county:wyandot/place:crane,,Crane township,
ocd-division/country:us/state:oh/county:wyandot/place:crawford,,Crawford township,
ocd-division/country:us/state:oh/county:wyandot/place:eden,,Eden township,
ocd-division/country:us/state:oh/county:wyandot/place:jackson,,Jackson township,
ocd-division/country:us/state:oh/county:wyandot/place:marseilles,,Marseilles township,
ocd-division/country:us/state:oh/county:wyandot/place:mifflin,,Mifflin township,
ocd-division/country:us/state:oh/county:wyandot/place:pitt,,Pitt township,
ocd-division/country:us/state:oh/county:wyandot/place:richland,,Richland township,
ocd-division/country:us/state:oh/county:wyandot/place:ridge,,Ridge township,
ocd-division/country:us/state:oh/county:wyandot/place:salem,,Salem township,
ocd-division/country:us/state:oh/county:wyandot/place:sycamore,,Sycamore township,
ocd-division/country:us/state:oh/county:wyandot/place:tymochtee,,Tymochtee township,
ocd-division/country:us/state:oh/place:aberdeen,,Aberdeen village,
ocd-division/country:us/state:oh/place:ada,,Ada village,
ocd-division/country:us/state:oh/place:adamsville,,Adamsville village,
ocd-division/country:us/state:oh/place:addyston,,Addyston village,
ocd-division/country:us/state:oh/place:adelphi,,Adelphi village,
ocd-division/country:us/state:oh/place:adena,,Adena village,
ocd-division/country:us/state:oh/place:akron,,Akron city,
ocd-division/country:us/state:oh/place:albany,,Albany village,
ocd-division/country:us/state:oh/place:alexandria,,Alexandria village,
ocd-division/country:us/state:oh/place:alger,,Alger village,
ocd-division/country:us/state:oh/place:alliance,,Alliance city,
ocd-division/country:us/state:oh/place:amanda,,Amanda village,
ocd-division/country:us/state:oh/place:amberley,,Amberley village,
ocd-division/country:us/state:oh/place:amelia,,Amelia village,
ocd-division/country:us/state:oh/place:amesville,,Amesville village,
ocd-division/country:us/state:oh/place:amherst,,Amherst city,
ocd-division/country:us/state:oh/place:amsterdam,,Amsterdam village,
ocd-division/country:us/state:oh/place:andover,,Andover village,
ocd-division/country:us/state:oh/place:anna,,Anna village,
ocd-division/country:us/state:oh/place:ansonia,,Ansonia village,
ocd-division/country:us/state:oh/place:antioch,,Antioch village,
ocd-division/country:us/state:oh/place:antwerp,,Antwerp village,
ocd-division/country:us/state:oh/place:apple_creek,,Apple Creek village,
ocd-division/country:us/state:oh/place:aquilla,,Aquilla village,
ocd-division/country:us/state:oh/place:arcadia,,Arcadia village,
ocd-division/country:us/state:oh/place:arcanum,,Arcanum village,
ocd-division/country:us/state:oh/place:archbold,,Archbold village,
ocd-division/country:us/state:oh/place:arlington,,Arlington village,
ocd-division/country:us/state:oh/place:arlington_heights,,Arlington Heights village,
ocd-division/country:us/state:oh/place:ashland,,Ashland city,
ocd-division/country:us/state:oh/place:ashley,,Ashley village,
ocd-division/country:us/state:oh/place:ashtabula,,Ashtabula city,
ocd-division/country:us/state:oh/place:ashville,,Ashville village,
ocd-division/country:us/state:oh/place:athalia,,Athalia village,
ocd-division/country:us/state:oh/place:athens,,Athens city,
ocd-division/country:us/state:oh/place:attica,,Attica village,
ocd-division/country:us/state:oh/place:aurora,,Aurora city,
ocd-division/country:us/state:oh/place:avon,,Avon city,
ocd-division/country:us/state:oh/place:avon_lake,,Avon Lake city,
ocd-division/country:us/state:oh/place:bailey_lakes,,Bailey Lakes village,
ocd-division/country:us/state:oh/place:bainbridge,,Bainbridge village,
ocd-division/country:us/state:oh/place:bairdstown,,Bairdstown village,
ocd-division/country:us/state:oh/place:baltic,,Baltic village,
ocd-division/country:us/state:oh/place:baltimore,,Baltimore village,
ocd-division/country:us/state:oh/place:barberton,,Barberton city,
ocd-division/country:us/state:oh/place:barnesville,,Barnesville village,
ocd-division/country:us/state:oh/place:barnhill,,Barnhill village,
ocd-division/country:us/state:oh/place:batavia,,Batavia village,
ocd-division/country:us/state:oh/place:batesville,,Batesville village,
ocd-division/country:us/state:oh/place:bay_view,,Bay View village,
ocd-division/country:us/state:oh/place:bay_village,,Bay Village city,
ocd-division/country:us/state:oh/place:beach_city,,Beach City village,
ocd-division/country:us/state:oh/place:beachwood,,Beachwood city,
ocd-division/country:us/state:oh/place:beallsville,,Beallsville village,
ocd-division/country:us/state:oh/place:beaver,,Beaver village,
ocd-division/country:us/state:oh/place:beavercreek,,Beavercreek city,
ocd-division/country:us/state:oh/place:beaverdam,,Beaverdam village,
ocd-division/country:us/state:oh/place:bedford,,Bedford city,
ocd-division/country:us/state:oh/place:bedford_heights,,Bedford Heights city,
ocd-division/country:us/state:oh/place:bellaire,,Bellaire village,
ocd-division/country:us/state:oh/place:bellbrook,,Bellbrook city,
ocd-division/country:us/state:oh/place:belle_center,,Belle Center village,
ocd-division/country:us/state:oh/place:belle_valley,,Belle Valley village,
ocd-division/country:us/state:oh/place:bellefontaine,,Bellefontaine city,
ocd-division/country:us/state:oh/place:bellevue,,Bellevue city,
ocd-division/country:us/state:oh/place:bellville,,Bellville village,
ocd-division/country:us/state:oh/place:belmont,,Belmont village,
ocd-division/country:us/state:oh/place:belmore,,Belmore village,
ocd-division/country:us/state:oh/place:beloit,,Beloit village,
ocd-division/country:us/state:oh/place:belpre,,Belpre city,
ocd-division/country:us/state:oh/place:bentleyville,,Bentleyville village,
ocd-division/country:us/state:oh/place:benton_ridge,,Benton Ridge village,
ocd-division/country:us/state:oh/place:berea,,Berea city,
ocd-division/country:us/state:oh/place:bergholz,,Bergholz village,
ocd-division/country:us/state:oh/place:berkey,,Berkey village,
ocd-division/country:us/state:oh/place:berlin_heights,,Berlin Heights village,
ocd-division/country:us/state:oh/place:bethel,,Bethel village,
ocd-division/country:us/state:oh/place:bethesda,,Bethesda village,
ocd-division/country:us/state:oh/place:bettsville,,Bettsville village,
ocd-division/country:us/state:oh/place:beverly,,Beverly village,
ocd-division/country:us/state:oh/place:bexley,,Bexley city,
ocd-division/country:us/state:oh/place:blakeslee,,Blakeslee village,
ocd-division/country:us/state:oh/place:blanchester,,Blanchester village,
ocd-division/country:us/state:oh/place:bloomdale,,Bloomdale village,
ocd-division/country:us/state:oh/place:bloomingburg,,Bloomingburg village,
ocd-division/country:us/state:oh/place:bloomingdale,,Bloomingdale village,
ocd-division/country:us/state:oh/place:bloomville,,Bloomville village,
ocd-division/country:us/state:oh/place:blue_ash,,Blue Ash city,
ocd-division/country:us/state:oh/place:bluffton,,Bluffton village,
ocd-division/country:us/state:oh/place:bolivar,,Bolivar village,
ocd-division/country:us/state:oh/place:boston_heights,,Boston Heights village,
ocd-division/country:us/state:oh/place:botkins,,Botkins village,
ocd-division/country:us/state:oh/place:bowerston,,Bowerston village,
ocd-division/country:us/state:oh/place:bowersville,,Bowersville village,
ocd-division/country:us/state:oh/place:bowling_green,,Bowling Green city,
ocd-division/country:us/state:oh/place:bradford,,Bradford village,
ocd-division/country:us/state:oh/place:bradner,,Bradner village,
ocd-division/country:us/state:oh/place:brady_lake,,Brady Lake village,
ocd-division/country:us/state:oh/place:bratenahl,,Bratenahl village,
ocd-division/country:us/state:oh/place:brecksville,,Brecksville city,
ocd-division/country:us/state:oh/place:bremen,,Bremen village,
ocd-division/country:us/state:oh/place:brewster,,Brewster village,
ocd-division/country:us/state:oh/place:brice,,Brice village,
ocd-division/country:us/state:oh/place:bridgeport,,Bridgeport village,
ocd-division/country:us/state:oh/place:broadview_heights,,Broadview Heights city,
ocd-division/country:us/state:oh/place:brook_park,,Brook Park city,
ocd-division/country:us/state:oh/place:brooklyn,,Brooklyn city,
ocd-division/country:us/state:oh/place:brooklyn_heights,,Brooklyn Heights village,
ocd-division/country:us/state:oh/place:brookside,,Brookside village,
ocd-division/country:us/state:oh/place:brookville,,Brookville city,
ocd-division/country:us/state:oh/place:broughton,,Broughton village,
ocd-division/country:us/state:oh/place:brunswick,,Brunswick city,
ocd-division/country:us/state:oh/place:bryan,,Bryan city,
ocd-division/country:us/state:oh/place:buchtel,,Buchtel village,
ocd-division/country:us/state:oh/place:buckeye_lake,,Buckeye Lake village,
ocd-division/country:us/state:oh/place:buckland,,Buckland village,
ocd-division/country:us/state:oh/place:bucyrus,,Bucyrus city,
ocd-division/country:us/state:oh/place:burbank,,Burbank village,
ocd-division/country:us/state:oh/place:burgoon,,Burgoon village,
ocd-division/country:us/state:oh/place:burkettsville,,Burkettsville village,
ocd-division/country:us/state:oh/place:burton,,Burton village,
ocd-division/country:us/state:oh/place:butler,,Butler village,
ocd-division/country:us/state:oh/place:butlerville,,Butlerville village,
ocd-division/country:us/state:oh/place:byesville,,Byesville village,
ocd-division/country:us/state:oh/place:cadiz,,Cadiz village,
ocd-division/country:us/state:oh/place:cairo,,Cairo village,
ocd-division/country:us/state:oh/place:caldwell,,Caldwell village,
ocd-division/country:us/state:oh/place:caledonia,,Caledonia village,
ocd-division/country:us/state:oh/place:cambridge,,Cambridge city,
ocd-division/country:us/state:oh/place:camden,,Camden village,
ocd-division/country:us/state:oh/place:campbell,,Campbell city,
ocd-division/country:us/state:oh/place:canal_fulton,,Canal Fulton city,
ocd-division/country:us/state:oh/place:canal_winchester,,Canal Winchester village,
ocd-division/country:us/state:oh/place:canfield,,Canfield city,
ocd-division/country:us/state:oh/place:canton,,Canton city,
ocd-division/country:us/state:oh/place:cardington,,Cardington village,
ocd-division/country:us/state:oh/place:carey,,Carey village,
ocd-division/country:us/state:oh/place:carlisle,,Carlisle city,
ocd-division/country:us/state:oh/place:carroll,,Carroll village,
ocd-division/country:us/state:oh/place:carrollton,,Carrollton village,
ocd-division/country:us/state:oh/place:casstown,,Casstown village,
ocd-division/country:us/state:oh/place:castalia,,Castalia village,
ocd-division/country:us/state:oh/place:castine,,Castine village,
ocd-division/country:us/state:oh/place:catawba,,Catawba village,
ocd-division/country:us/state:oh/place:cecil,,Cecil village,
ocd-division/country:us/state:oh/place:cedarville,,Cedarville village,
ocd-division/country:us/state:oh/place:celina,,Celina city,
ocd-division/country:us/state:oh/place:centerburg,,Centerburg village,
ocd-division/country:us/state:oh/place:centerville_city,,Centerville city,
ocd-division/country:us/state:oh/place:centerville_village,,Centerville village,
ocd-division/country:us/state:oh/place:chagrin_falls,,Chagrin Falls village,
ocd-division/country:us/state:oh/place:chardon,,Chardon city,
ocd-division/country:us/state:oh/place:chatfield,,Chatfield village,
ocd-division/country:us/state:oh/place:chauncey,,Chauncey village,
ocd-division/country:us/state:oh/place:cherry_fork,,Cherry Fork village,
ocd-division/country:us/state:oh/place:chesapeake,,Chesapeake village,
ocd-division/country:us/state:oh/place:cheshire,,Cheshire village,
ocd-division/country:us/state:oh/place:chesterhill,,Chesterhill village,
ocd-division/country:us/state:oh/place:chesterville,,Chesterville village,
ocd-division/country:us/state:oh/place:cheviot,,Cheviot city,
ocd-division/country:us/state:oh/place:chickasaw,,Chickasaw village,
ocd-division/country:us/state:oh/place:chillicothe,,Chillicothe city,
ocd-division/country:us/state:oh/place:chilo,,Chilo village,
ocd-division/country:us/state:oh/place:chippewa_lake,,Chippewa Lake village,
ocd-division/country:us/state:oh/place:christiansburg,,Christiansburg village,
ocd-division/country:us/state:oh/place:cincinnati,,Cincinnati city,
ocd-division/country:us/state:oh/place:circleville,,Circleville city,
ocd-division/country:us/state:oh/place:clarington,,Clarington village,
ocd-division/country:us/state:oh/place:clarksburg,,Clarksburg village,
ocd-division/country:us/state:oh/place:clarksville,,Clarksville village,
ocd-division/country:us/state:oh/place:clay_center,,Clay Center village,
ocd-division/country:us/state:oh/place:clayton,,Clayton city,
ocd-division/country:us/state:oh/place:cleveland,,Cleveland city,
ocd-division/country:us/state:oh/place:cleveland_heights,,Cleveland Heights city,
ocd-division/country:us/state:oh/place:cleves,,Cleves village,
ocd-division/country:us/state:oh/place:clifton,,Clifton village,
ocd-division/country:us/state:oh/place:clinton,,Clinton village,
ocd-division/country:us/state:oh/place:cloverdale,,Cloverdale village,
ocd-division/country:us/state:oh/place:clyde,,Clyde city,
ocd-division/country:us/state:oh/place:coal_grove,,Coal Grove village,
ocd-division/country:us/state:oh/place:coalton,,Coalton village,
ocd-division/country:us/state:oh/place:coldwater,,Coldwater village,
ocd-division/country:us/state:oh/place:college_corner,,College Corner village,
ocd-division/country:us/state:oh/place:columbiana,,Columbiana city,
ocd-division/country:us/state:oh/place:columbus,,Columbus city,
ocd-division/country:us/state:oh/place:columbus_grove,,Columbus Grove village,
ocd-division/country:us/state:oh/place:commercial_point,,Commercial Point village,
ocd-division/country:us/state:oh/place:conesville,,Conesville village,
ocd-division/country:us/state:oh/place:congress,,Congress village,
ocd-division/country:us/state:oh/place:conneaut,,Conneaut city,
ocd-division/country:us/state:oh/place:continental,,Continental village,
ocd-division/country:us/state:oh/place:convoy,,Convoy village,
ocd-division/country:us/state:oh/place:coolville,,Coolville village,
ocd-division/country:us/state:oh/place:corning,,Corning village,
ocd-division/country:us/state:oh/place:cortland,,Cortland city,
ocd-division/country:us/state:oh/place:corwin,,Corwin village,
ocd-division/country:us/state:oh/place:coshocton,,Coshocton city,
ocd-division/country:us/state:oh/place:covington,,Covington village,
ocd-division/country:us/state:oh/place:craig_beach,,Craig Beach village,
ocd-division/country:us/state:oh/place:crestline,,Crestline city,
ocd-division/country:us/state:oh/place:creston,,Creston village,
ocd-division/country:us/state:oh/place:cridersville,,Cridersville village,
ocd-division/country:us/state:oh/place:crooksville,,Crooksville village,
ocd-division/country:us/state:oh/place:crown_city,,Crown City village,
ocd-division/country:us/state:oh/place:cumberland,,Cumberland village,
ocd-division/country:us/state:oh/place:custar,,Custar village,
ocd-division/country:us/state:oh/place:cuyahoga_falls,,Cuyahoga Falls city,
ocd-division/country:us/state:oh/place:cuyahoga_heights,,Cuyahoga Heights village,
ocd-division/country:us/state:oh/place:cygnet,,Cygnet village,
ocd-division/country:us/state:oh/place:dalton,,Dalton village,
ocd-division/country:us/state:oh/place:danville,,Danville village,
ocd-division/country:us/state:oh/place:darbyville,,Darbyville village,
ocd-division/country:us/state:oh/place:dayton,,Dayton city,
ocd-division/country:us/state:oh/place:de_graff,,De Graff village,
ocd-division/country:us/state:oh/place:deer_park,,Deer Park city,
ocd-division/country:us/state:oh/place:deersville,,Deersville village,
ocd-division/country:us/state:oh/place:defiance,,Defiance city,
ocd-division/country:us/state:oh/place:delaware,,Delaware city,
ocd-division/country:us/state:oh/place:dellroy,,Dellroy village,
ocd-division/country:us/state:oh/place:delphos,,Delphos city,
ocd-division/country:us/state:oh/place:delta,,Delta village,
ocd-division/country:us/state:oh/place:dennison,,Dennison village,
ocd-division/country:us/state:oh/place:deshler,,Deshler village,
ocd-division/country:us/state:oh/place:dexter_city,,Dexter City village,
ocd-division/country:us/state:oh/place:dillonvale,,Dillonvale village,
ocd-division/country:us/state:oh/place:donnelsville,,Donnelsville village,
ocd-division/country:us/state:oh/place:dover,,Dover city,
ocd-division/country:us/state:oh/place:doylestown,,Doylestown village,
ocd-division/country:us/state:oh/place:dresden,,Dresden village,
ocd-division/country:us/state:oh/place:dublin,,Dublin city,
ocd-division/country:us/state:oh/place:dunkirk,,Dunkirk village,
ocd-division/country:us/state:oh/place:dupont,,Dupont village,
ocd-division/country:us/state:oh/place:east_canton,,East Canton village,
ocd-division/country:us/state:oh/place:east_cleveland,,East Cleveland city,
ocd-division/country:us/state:oh/place:east_liverpool,,East Liverpool city,
ocd-division/country:us/state:oh/place:east_palestine,,East Palestine city,
ocd-division/country:us/state:oh/place:east_sparta,,East Sparta village,
ocd-division/country:us/state:oh/place:eastlake,,Eastlake city,
ocd-division/country:us/state:oh/place:eaton,,Eaton city,
ocd-division/country:us/state:oh/place:edgerton,,Edgerton village,
ocd-division/country:us/state:oh/place:edison,,Edison village,
ocd-division/country:us/state:oh/place:edon,,Edon village,
ocd-division/country:us/state:oh/place:eldorado,,Eldorado village,
ocd-division/country:us/state:oh/place:elgin,,Elgin village,
ocd-division/country:us/state:oh/place:elida,,Elida village,
ocd-division/country:us/state:oh/place:elmore,,Elmore village,
ocd-division/country:us/state:oh/place:elmwood_place,,Elmwood Place village,
ocd-division/country:us/state:oh/place:elyria,,Elyria city,
ocd-division/country:us/state:oh/place:empire,,Empire village,
ocd-division/country:us/state:oh/place:englewood,,Englewood city,
ocd-division/country:us/state:oh/place:enon,,Enon village,
ocd-division/country:us/state:oh/place:euclid,,Euclid city,
ocd-division/country:us/state:oh/place:evendale,,Evendale village,
ocd-division/country:us/state:oh/place:fairborn,,Fairborn city,
ocd-division/country:us/state:oh/place:fairfax,,Fairfax village,
ocd-division/country:us/state:oh/place:fairfield,,Fairfield city,
ocd-division/country:us/state:oh/place:fairlawn,,Fairlawn city,
ocd-division/country:us/state:oh/place:fairport_harbor,,Fairport Harbor village,
ocd-division/country:us/state:oh/place:fairview,,Fairview village,
ocd-division/country:us/state:oh/place:fairview_park,,Fairview Park city,
ocd-division/country:us/state:oh/place:farmersville,,Farmersville village,
ocd-division/country:us/state:oh/place:fayette,,Fayette village,
ocd-division/country:us/state:oh/place:fayetteville,,Fayetteville village,
ocd-division/country:us/state:oh/place:felicity,,Felicity village,
ocd-division/country:us/state:oh/place:findlay,,Findlay city,
ocd-division/country:us/state:oh/place:fletcher,,Fletcher village,
ocd-division/country:us/state:oh/place:florida,,Florida village,
ocd-division/country:us/state:oh/place:flushing,,Flushing village,
ocd-division/country:us/state:oh/place:forest,,Forest village,
ocd-division/country:us/state:oh/place:forest_park,,Forest Park city,
ocd-division/country:us/state:oh/place:fort_jennings,,Fort Jennings village,
ocd-division/country:us/state:oh/place:fort_loramie,,Fort Loramie village,
ocd-division/country:us/state:oh/place:fort_recovery,,Fort Recovery village,
ocd-division/country:us/state:oh/place:fort_shawnee,,Fort Shawnee village,
ocd-division/country:us/state:oh/place:fostoria,,Fostoria city,
ocd-division/country:us/state:oh/place:frankfort,,Frankfort village,
ocd-division/country:us/state:oh/place:franklin,,Franklin city,
ocd-division/country:us/state:oh/place:frazeysburg,,Frazeysburg village,
ocd-division/country:us/state:oh/place:fredericksburg,,Fredericksburg village,
ocd-division/country:us/state:oh/place:fredericktown,,Fredericktown village,
ocd-division/country:us/state:oh/place:freeport,,Freeport village,
ocd-division/country:us/state:oh/place:fremont,,Fremont city,
ocd-division/country:us/state:oh/place:fulton,,Fulton village,
ocd-division/country:us/state:oh/place:fultonham,,Fultonham village,
ocd-division/country:us/state:oh/place:gahanna,,Gahanna city,
ocd-division/country:us/state:oh/place:galena,,Galena village,
ocd-division/country:us/state:oh/place:galion,,Galion city,
ocd-division/country:us/state:oh/place:gallipolis,,Gallipolis village,
ocd-division/country:us/state:oh/place:gambier,,Gambier village,
ocd-division/country:us/state:oh/place:gann,,Gann village,
ocd-division/country:us/state:oh/place:garfield_heights,,Garfield Heights city,
ocd-division/country:us/state:oh/place:garrettsville,,Garrettsville village,
ocd-division/country:us/state:oh/place:gates_mills,,Gates Mills village,
ocd-division/country:us/state:oh/place:geneva,,Geneva city,
ocd-division/country:us/state:oh/place:geneva-on-the-lake,,Geneva-on-the-Lake village,
ocd-division/country:us/state:oh/place:genoa,,Genoa village,
ocd-division/country:us/state:oh/place:georgetown,,Georgetown village,
ocd-division/country:us/state:oh/place:germantown,,Germantown village,
ocd-division/country:us/state:oh/place:gettysburg,,Gettysburg village,
ocd-division/country:us/state:oh/place:gibsonburg,,Gibsonburg village,
ocd-division/country:us/state:oh/place:gilboa,,Gilboa village,
ocd-division/country:us/state:oh/place:girard,,Girard city,
ocd-division/country:us/state:oh/place:glandorf,,Glandorf village,
ocd-division/country:us/state:oh/place:glendale,,Glendale village,
ocd-division/country:us/state:oh/place:glenford,,Glenford village,
ocd-division/country:us/state:oh/place:glenmont,,Glenmont village,
ocd-division/country:us/state:oh/place:glenwillow,,Glenwillow village,
ocd-division/country:us/state:oh/place:gloria_glens_park,,Gloria Glens Park village,
ocd-division/country:us/state:oh/place:glouster,,Glouster village,
ocd-division/country:us/state:oh/place:gnadenhutten,,Gnadenhutten village,
ocd-division/country:us/state:oh/place:golf_manor,,Golf Manor village,
ocd-division/country:us/state:oh/place:gordon,,Gordon village,
ocd-division/country:us/state:oh/place:grafton,,Grafton village,
ocd-division/country:us/state:oh/place:grand_rapids,,Grand Rapids village,
ocd-division/country:us/state:oh/place:grand_river,,Grand River village,
ocd-division/country:us/state:oh/place:grandview_heights,,Grandview Heights city,
ocd-division/country:us/state:oh/place:granville,,Granville village,
ocd-division/country:us/state:oh/place:gratiot,,Gratiot village,
ocd-division/country:us/state:oh/place:gratis,,Gratis village,
ocd-division/country:us/state:oh/place:graysville,,Graysville village,
ocd-division/country:us/state:oh/place:green,,Green city,
ocd-division/country:us/state:oh/place:green_camp,,Green Camp village,
ocd-division/country:us/state:oh/place:green_springs,,Green Springs village,
ocd-division/country:us/state:oh/place:greenfield,,Greenfield city,
ocd-division/country:us/state:oh/place:greenhills,,Greenhills village,
ocd-division/country:us/state:oh/place:greenville,,Greenville city,
ocd-division/country:us/state:oh/place:greenwich,,Greenwich village,
ocd-division/country:us/state:oh/place:grove_city,,Grove City city,
ocd-division/country:us/state:oh/place:groveport,,Groveport village,
ocd-division/country:us/state:oh/place:grover_hill,,Grover Hill village,
ocd-division/country:us/state:oh/place:hamden,,Hamden village,
ocd-division/country:us/state:oh/place:hamersville,,Hamersville village,
ocd-division/country:us/state:oh/place:hamilton,,Hamilton city,
ocd-division/country:us/state:oh/place:hamler,,Hamler village,
ocd-division/country:us/state:oh/place:hanging_rock,,Hanging Rock village,
ocd-division/country:us/state:oh/place:hanover,,Hanover village,
ocd-division/country:us/state:oh/place:hanoverton,,Hanoverton village,
ocd-division/country:us/state:oh/place:harbor_view,,Harbor View village,
ocd-division/country:us/state:oh/place:harpster,,Harpster village,
ocd-division/country:us/state:oh/place:harrisburg,,Harrisburg village,
ocd-division/country:us/state:oh/place:harrison,,Harrison city,
ocd-division/country:us/state:oh/place:harrisville,,Harrisville village,
ocd-division/country:us/state:oh/place:harrod,,Harrod village,
ocd-division/country:us/state:oh/place:hartford,,Hartford village,
ocd-division/country:us/state:oh/place:hartville,,Hartville village,
ocd-division/country:us/state:oh/place:harveysburg,,Harveysburg village,
ocd-division/country:us/state:oh/place:haskins,,Haskins village,
ocd-division/country:us/state:oh/place:haviland,,Haviland village,
ocd-division/country:us/state:oh/place:hayesville,,Hayesville village,
ocd-division/country:us/state:oh/place:heath,,Heath city,
ocd-division/country:us/state:oh/place:hebron,,Hebron village,
ocd-division/country:us/state:oh/place:helena,,Helena village,
ocd-division/country:us/state:oh/place:hemlock,,Hemlock village,
ocd-division/country:us/state:oh/place:hicksville,,Hicksville village,
ocd-division/country:us/state:oh/place:higginsport,,Higginsport village,
ocd-division/country:us/state:oh/place:highland,,Highland village,
ocd-division/country:us/state:oh/place:highland_heights,,Highland Heights city,
ocd-division/country:us/state:oh/place:highland_hills,,Highland Hills village,
ocd-division/country:us/state:oh/place:hilliard,,Hilliard city,
ocd-division/country:us/state:oh/place:hills_and_dales,,Hills and Dales village,
ocd-division/country:us/state:oh/place:hillsboro,,Hillsboro city,
ocd-division/country:us/state:oh/place:hiram,,Hiram village,
ocd-division/country:us/state:oh/place:holgate,,Holgate village,
ocd-division/country:us/state:oh/place:holiday_city,,Holiday City village,
ocd-division/country:us/state:oh/place:holland,,Holland village,
ocd-division/country:us/state:oh/place:hollansburg,,Hollansburg village,
ocd-division/country:us/state:oh/place:holloway,,Holloway village,
ocd-division/country:us/state:oh/place:holmesville,,Holmesville village,
ocd-division/country:us/state:oh/place:hopedale,,Hopedale village,
ocd-division/country:us/state:oh/place:hoytville,,Hoytville village,
ocd-division/country:us/state:oh/place:hubbard,,Hubbard city,
ocd-division/country:us/state:oh/place:huber_heights,,Huber Heights city,
ocd-division/country:us/state:oh/place:hudson,,Hudson city,
ocd-division/country:us/state:oh/place:hunting_valley,,Hunting Valley village,
ocd-division/country:us/state:oh/place:huntsville,,Huntsville village,
ocd-division/country:us/state:oh/place:huron,,Huron city,
ocd-division/country:us/state:oh/place:independence,,Independence city,
ocd-division/country:us/state:oh/place:irondale,,Irondale village,
ocd-division/country:us/state:oh/place:ironton,,Ironton city,
ocd-division/country:us/state:oh/place:ithaca,,Ithaca village,
ocd-division/country:us/state:oh/place:jackson,,Jackson city,
ocd-division/country:us/state:oh/place:jackson_center,,Jackson Center village,
ocd-division/country:us/state:oh/place:jacksonburg,,Jacksonburg village,
ocd-division/country:us/state:oh/place:jacksonville,,Jacksonville village,
ocd-division/country:us/state:oh/place:jamestown,,Jamestown village,
ocd-division/country:us/state:oh/place:jefferson,,Jefferson village,
ocd-division/country:us/state:oh/place:jeffersonville,,Jeffersonville village,
ocd-division/country:us/state:oh/place:jenera,,Jenera village,
ocd-division/country:us/state:oh/place:jeromesville,,Jeromesville village,
ocd-division/country:us/state:oh/place:jerry_city,,Jerry City village,
ocd-division/country:us/state:oh/place:jerusalem,,Jerusalem village,
ocd-division/country:us/state:oh/place:jewett,,Jewett village,
ocd-division/country:us/state:oh/place:johnstown,,Johnstown village,
ocd-division/country:us/state:oh/place:junction_city,,Junction City village,
ocd-division/country:us/state:oh/place:kalida,,Kalida village,
ocd-division/country:us/state:oh/place:kelleys_island,,Kelleys Island village,
ocd-division/country:us/state:oh/place:kent,,Kent city,
ocd-division/country:us/state:oh/place:kenton,,Kenton city,
ocd-division/country:us/state:oh/place:kettering,,Kettering city,
ocd-division/country:us/state:oh/place:kettlersville,,Kettlersville village,
ocd-division/country:us/state:oh/place:killbuck,,Killbuck village,
ocd-division/country:us/state:oh/place:kingston,,Kingston village,
ocd-division/country:us/state:oh/place:kipton,,Kipton village,
ocd-division/country:us/state:oh/place:kirby,,Kirby village,
ocd-division/country:us/state:oh/place:kirkersville,,Kirkersville village,
ocd-division/country:us/state:oh/place:kirtland,,Kirtland city,
ocd-division/country:us/state:oh/place:kirtland_hills,,Kirtland Hills village,
ocd-division/country:us/state:oh/place:la_rue,,La Rue village,
ocd-division/country:us/state:oh/place:lafayette,,Lafayette village,
ocd-division/country:us/state:oh/place:lagrange,,LaGrange village,
ocd-division/country:us/state:oh/place:lakeline,,Lakeline village,
ocd-division/country:us/state:oh/place:lakemore,,Lakemore village,
ocd-division/country:us/state:oh/place:lakeview,,Lakeview village,
ocd-division/country:us/state:oh/place:lakewood,,Lakewood city,
ocd-division/country:us/state:oh/place:lancaster,,Lancaster city,
ocd-division/country:us/state:oh/place:latty,,Latty village,
